id,release_date,budget,revenue,adjusted_budget,num_of_tickets_sold,year,cost_per_ticket
82505,2012-09-21,6900000,44287131,8122236.180904523,37622792.183564566,2012,7.96
82507,2012-03-29,3000000,77712439,3531407.0351758795,66018251.27427962,2012,7.96
82525,2012-07-06,45000000,82966152,52971105.52763819,70481384.1963714,2012,7.96
82532,2011-09-13,10000000,4417580,11815889.029003784,3738677.630736393,2011,7.93
82533,2012-04-06,0,0,0.0,0.0,2012,7.96
82631,2012-09-28,0,5310554,0.0,4511420.473852722,2012,7.96
82650,2012-08-02,22000000,77112176,25896984.924623113,65508316.004268944,2012,7.96
82654,2013-01-31,35000000,116980662,40338253.38253382,101499763.29348989,2013,8.13
82675,2012-09-27,45000000,376141306,52971105.52763819,319539465.92956245,2012,7.96
82679,2012-10-25,14000000,11417362,16479899.497487437,9699274.441835646,2012,7.96
82682,2013-01-10,60000000,105200903,69151291.5129151,91278905.16435434,2013,8.13
82684,2012-10-25,0,0,0.0,0.0,2012,7.96
82687,2012-12-19,40000000,41863726,47085427.13567839,35564061.7886873,2012,7.96
82690,2012-11-01,165000000,471222889,194227386.93467337,400313147.96584845,2012,7.96
82693,2012-09-08,21000000,205738714,24719849.246231154,174779099.62006405,2012,7.96
82695,2012-12-18,61000000,441809770,71805276.38190955,375326122.64674497,2012,7.96
82696,2012-08-07,30000000,114281051,35314070.35175879,97084009.17395945,2012,7.96
82700,2013-05-30,130000000,243843127,149827798.27798274,211573598.98719323,2013,8.13
82702,2014-06-12,145000000,609123048,166297429.62056303,531113692.86659557,2014,8.17
82703,2014-02-07,145000000,272912430,166297429.62056303,237960998.1963714,2014,8.17
82990,2012-10-17,5000000,142817992,5885678.3919597985,121326703.98292422,2012,7.96
83542,2012-10-26,102000000,130482868,120067839.1959799,110847772.60192102,2012,7.96
83588,2012-10-12,2000000,2368060,2354271.3567839195,2011713.7246531483,2012,7.96
83666,2012-05-16,16000000,68263166,18834170.854271356,57990907.29562434,2012,7.96
83686,2012-09-07,6000000,13231461,7062814.070351759,11240387.359658485,2012,7.96
83770,2012-05-22,25000000,8784318,29428391.959798995,7462451.5773746,2012,7.96
83860,2011-10-30,1000000,5396618,1181588.9029003782,4567255.148345784,2011,7.93
84174,2012-08-06,3000000,11947954,3531407.0351758795,10150022.821771612,2012,7.96
84175,2012-06-29,1800000,21107746,2118844.2211055276,17931446.975453574,2012,7.96
84178,2012-01-21,0,0,0.0,0.0,2012,7.96
84184,2012-08-03,0,3094813,0.0,2629104.7470651013,2012,7.96
84188,2012-08-23,270000,319285,317826.6331658291,271238.9114194237,2012,7.96
84197,2013-04-19,0,0,0.0,0.0,2013,8.13
84200,2012-08-31,850000,1243961,1000565.3266331658,1056769.4300960512,2012,7.96
84204,2012-08-10,0,0,0.0,0.0,2012,7.96
84318,2012-09-28,0,0,0.0,0.0,2012,7.96
84329,2012-08-16,2500000,3325038,2942839.1959798993,2824685.430096051,2012,7.96
84332,2012-06-08,750000,4007792,882851.7587939699,3404698.433297759,2012,7.96
84355,2011-09-11,125000,3200000,147698.61286254728,2708217.7161152614,2011,7.93
84401,2012-02-24,500000,845188,588567.8391959799,718003.8932764141,2012,7.96
84892,2012-09-20,13000000,33400000,15302763.819095477,28373959.445037354,2012,7.96
85350,2014-06-05,4000000,44349000,4587515.299877601,38669298.82604056,2014,8.17
85446,2012-07-26,33000000,140470746,38845477.386934675,119332672.16221985,2012,7.96
85860,2011-03-13,0,0,0.0,0.0,2011,7.93
86304,2011-10-26,20000,0,23631.778058007567,0.0,2011,7.93
86549,2011-06-09,0,0,0.0,0.0,2011,7.93
86812,2011-01-22,0,0,0.0,0.0,2011,7.93
86825,2013-02-28,12000000,12077441,13830258.302583022,10479145.712913556,2013,8.13
86829,2013-10-06,11000000,32935319,12677736.77736777,28576749.569903955,2013,8.13
86834,2014-03-20,125000000,362637473,143359853.12117502,316195107.19423693,2014,8.17
86838,2012-09-07,15000000,19422261,17657035.175879396,16499594.189967984,2012,7.96
87093,2014-12-24,10000000,28883511,11468788.249694003,25184448.758804698,2014,8.17
87101,2015-06-23,155000000,440603537,172283511.26927638,396402114.93169695,2015,8.43
87421,2013-09-02,38000000,98337295,43795817.95817957,85323608.14834581,2013,8.13
87428,2012-06-14,70000000,58058367,82399497.48743719,49321729.06296692,2012,7.96
87499,2013-05-31,6500000,2401510,7491389.913899137,2083700.7790821777,2013,8.13
87502,2012-11-02,31000000,161772375,36491206.030150756,137428826.57417288,2012,7.96
87567,2013-04-25,35000000,21819348,40338253.38253382,18931835.564567775,2013,8.13
87729,1995-03-31,14000000,2474000,30156321.839080457,1148548.5592315902,1995,4.35
87818,2013-01-01,6000000,32438988,6915129.151291511,28146101.647812173,2013,8.13
87825,2012-09-21,0,0,0.0,0.0,2012,7.96
87826,2012-10-11,0,73100172,0.0,62100039.393810034,2012,7.96
87827,2012-11-20,120000000,609016565,141256281.40703517,517371596.3073639,2012,7.96
87943,2005-09-03,0,0,0.0,0.0,2005,6.41
88005,2012-06-22,10000000,9636289,11771356.783919597,8186217.76307364,2012,7.96
88036,2012-08-17,14000000,24637469,16479899.497487437,20930016.354322307,2012,7.96
88042,2012-12-25,25000000,119772232,29428391.959798995,101748875.85058698,2012,7.96
88641,1994-09-02,10500000,123509,23537081.339712918,55097.93169690502,1994,4.18
88751,2008-07-10,45000000,101702060,58725626.74094707,77931781.30202776,2008,7.18
88794,2011-11-09,35000000,84606030,41355611.601513244,71603609.16755603,2011,7.93
89325,2012-04-20,0,0,0.0,0.0,2012,7.96
89492,2012-12-20,35000000,88058786,41199748.743718594,74807677.32764141,2012,7.96
89708,2011-09-16,4000000,0,4726355.611601513,0.0,2011,7.93
89750,2011-09-11,900000,25000,1063430.0126103405,21157.95090715048,2011,7.93
89857,2012-03-06,0,0,0.0,0.0,2012,7.96
89861,1998-06-12,0,0,0.0,0.0,1998,4.69
90369,2012-05-25,0,2699265,0.0,2293078.9114194238,2012,7.96
91070,2011-06-18,930000,30905,1098877.6796973518,26155.458911419424,2011,7.93
91076,1998-05-21,0,0,0.0,0.0,1998,4.69
91122,2009-09-19,0,0,0.0,0.0,2009,7.5
91314,2014-06-25,210000000,1091405097,240844553.24357405,951630698.2379936,2014,8.17
91586,2013-09-12,5000000,0,5762607.62607626,0.0,2013,8.13
91721,1964-01-01,0,0,0.0,0.0,1964,0.93
92182,2011-01-21,2000000,13101672,2363177.8058007564,11088181.319103522,2011,7.93
92591,2012-04-27,5000000,9206470,5885678.3919597985,7821078.03628602,2012,7.96
92635,2012-03-16,1000000,0,1177135.6783919598,0.0,2012,7.96
93456,2013-06-25,76000000,970761885,87591635.91635914,842293930.1013876,2013,8.13
93856,2012-05-24,0,18112929,0.0,15387290.804695839,2012,7.96
94072,1991-06-13,0,0,0.0,0.0,1991,4.21
94348,2012-10-18,45000000,30353232,52971105.52763819,25785669.87406617,2012,7.96
94352,2012-11-09,0,34153101,0.0,29013733.61366062,2012,7.96
95755,2012-03-10,2000000,0,2354271.3567839195,0.0,2012,7.96
96238,2002-07-12,0,0,0.0,0.0,2002,5.81
96399,2012-06-01,12000000,9622846,14125628.140703518,8174797.669156884,2012,7.96
96721,2013-09-02,38000000,90247624,43795817.95817957,78304501.9338314,2013,8.13
96724,2012-09-06,0,68929150,0.0,58556673.85272145,2012,7.96
97020,2014-01-30,120000000,242688965,137625458.99632803,211608201.07257205,2014,8.17
97367,2013-03-20,15000000,35485608,17287822.878228776,30789540.345784426,2013,8.13
97370,2014-03-14,13300000,5380251,15253488.372093022,4691211.384204909,2014,8.17
97430,2012-11-02,15000000,15608545,17657035.175879396,13259767.150480257,2012,7.96
97614,2012-11-08,12000000,66351,14125628.140703518,56366.48452508004,2012,7.96
97630,2012-12-19,40000000,132820716,47085427.13567839,112833820.63607258,2012,7.96
98357,2013-01-18,56000000,19701164,64541205.41205411,17093966.20277482,2013,8.13
98369,2012-04-13,1250000,0,1471419.5979899496,0.0,2012,7.96
98549,2011-03-03,0,0,0.0,0.0,2011,7.93
98557,2012-02-03,1800000,0,2118844.2211055276,0.0,2012,7.96
98566,2014-08-07,125000000,477200000,143359853.12117502,416085805.7630737,2014,8.17
98568,2011-10-22,0,0,0.0,0.0,2011,7.93
99826,2002-01-16,0,0,0.0,0.0,2002,5.81
99861,2015-04-22,280000000,1405403694,311221826.8090154,1264413355.434365,2015,8.43
100042,2014-11-12,40000000,169837010,45875152.99877601,148086272.32657418,2014,8.17
100241,2014-01-22,65000000,71154592,74547123.62301101,62041944.14514408,2014,8.17
100275,2012-04-22,0,1632,0.0,1386.4162219850587,2012,7.96
100402,2014-03-20,170000000,714766572,194969400.24479803,623227630.0149413,2014,8.17
100975,1999-10-21,3000000,0,5533464.566929134,0.0,1999,5.08
101173,2011-02-14,7700000,1072602,9098234.552332914,907762.4183564568,2011,7.93
101179,2012-08-05,0,0,0.0,0.0,2012,7.96
101267,2012-06-28,12000000,32726956,14125628.140703518,27802195.27854856,2012,7.96
101299,2013-11-15,130000000,847423452,149827798.27798274,735277765.7161155,2013,8.13
102362,2013-03-08,0,18074539,0.0,15682604.27641409,2013,8.13
102382,2014-04-16,200000000,705717432,229375764.99388003,615337398.0192102,2014,8.17
102651,2014-05-28,180000000,758539785,206438188.49449202,661394881.9050161,2014,8.17
102840,2002-02-22,0,0,0.0,0.0,2002,5.81
102899,2015-07-14,130000000,519311965,144495848.16132858,467214499.9946639,2015,8.43
103328,2012-07-02,0,641100,0.0,544627.1077908218,2012,7.96
103370,2012-06-29,20000000,66899242,23542713.567839194,56832226.9284952,2012,7.96
103620,2012-12-26,6000000,31081,7062814.070351759,26403.923159018144,2012,7.96
103731,2013-05-01,10000000,21587700,11525215.25215252,18730843.2230523,2013,8.13
103903,2012-04-27,7500000,0,8828517.587939698,0.0,2012,7.96
104755,2012-09-10,1500000,1165882,1765703.5175879397,990439.7780149414,2012,7.96
104896,1999-08-27,0,0,0.0,0.0,1999,5.08
105864,2015-11-14,175000000,331926147,194513641.7556346,298627259.25400215,2015,8.43
106646,2013-12-25,100000000,392000694,115252152.52152519,340124401.5176095,2013,8.13
106747,2013-09-12,12000000,15008161,13830258.302583022,13022022.297758808,2013,8.13
106845,2015-10-16,9500000,0,10559311.981020166,0.0,2015,8.43
107315,2011-10-22,0,0,0.0,0.0,2011,7.93
107811,2013-03-01,13000000,48065672,14982779.827798273,41704793.31483459,2013,8.13
107846,2013-10-09,50000000,122915111,57626076.260762595,106648863.65314837,2013,8.13
107985,2013-07-18,20000000,46089287,23050430.50430504,39989957.663820714,2013,8.13
108346,1999-10-29,2000000,7,3688976.3779527554,3.7950907150480258,1999,5.08
109091,2013-10-25,25000000,71009334,28813038.130381297,61612154.26040556,2013,8.13
109410,2013-04-12,40000000,95020213,46100861.00861008,82445499.64674495,2013,8.13
109414,2013-06-12,32000000,126041322,36880688.80688806,109361360.49733193,2013,8.13
109417,2013-09-21,20000000,16549477,23050430.50430504,14359364.78228389,2013,8.13
109418,2013-07-11,80000000,246984278,92201722.01722015,214299058.7129136,2013,8.13
109421,2013-02-07,30000000,63372757,34575645.75645755,54986180.83351122,2013,8.13
109424,2013-10-10,55000000,95000000,63388683.88683885,82427961.5795091,2013,8.13
109428,2013-04-05,17000000,97542952,19592865.928659283,84634386.31376736,2013,8.13
109431,2013-02-07,35000000,173965010,40338253.38253382,150942959.58377805,2013,8.13
109443,2013-12-18,50000000,173649015,57626076.260762595,150668782.49199578,2013,8.13
109445,2013-11-27,150000000,1274219009,172878228.78228778,1105592373.8708646,2013,8.13
109451,2013-09-26,78000000,248384621,89896678.96678965,215514084.17609397,2013,8.13
109491,2013-02-13,60000000,60052138,69151291.5129151,52105003.408751346,2013,8.13
109513,2012-08-22,2000000,14400000,2354271.3567839195,12233084.311632872,2012,7.96
109729,2013-07-29,250000,56825,288130.38130381296,49304.93596584847,2013,8.13
110683,1983-04-21,0,0,0.0,0.0,1983,3.15
111190,2013-04-03,16000000,318982,18440344.40344403,276768.8004268944,2013,8.13
111794,1998-01-01,0,0,0.0,0.0,1998,4.69
112456,2012-06-01,1000000,0,1177135.6783919598,0.0,2012,7.96
112937,2012-08-29,0,0,0.0,0.0,2012,7.96
112949,2013-02-07,28000000,97594140,32270602.706027053,84678800.2347919,2013,8.13
113406,2012-04-28,0,0,0.0,0.0,2012,7.96
113464,1981-05-04,46000000,5200000,155043165.4676259,1542796.1579509072,1981,2.78
113947,2012-05-02,1000000,9138338,1177135.6783919598,7763198.557097118,2012,7.96
114065,2003-03-20,0,0,0.0,0.0,2003,6.03
114150,2012-09-28,17000000,115350426,20011306.532663316,97992464.35005337,2012,7.96
114635,2012-10-27,4000000,0,4708542.713567839,0.0,2012,7.96
115210,2012-05-19,100000,95000,117713.56783919598,80704.37566702241,2012,7.96
115872,1997-10-10,0,0,0.0,0.0,1997,4.59
116149,2014-11-27,55000000,259207227,63078335.37331701,226010997.28815368,2014,8.17
116584,2006-04-24,0,0,0.0,0.0,2006,6.55
116613,2012-09-11,3730500,6294161,4391304.648241206,5347014.040554963,2012,7.96
116711,2013-05-15,100000000,268426634,115252152.52152519,232903792.3607258,2013,8.13
116741,2013-06-07,58000000,44000000,66846248.462484606,38177161.152614735,2013,8.13
116745,2013-12-18,90000000,188133322,103726937.26937267,163236276.18569908,2013,8.13
116977,2012-06-15,65000000,73706,76513819.09547739,62614.70224119531,2012,7.96
117251,2013-06-27,150000000,205366737,172878228.78228778,178189068.49626473,2013,8.13
117263,2013-03-20,70000000,161025640,80676506.76506764,139715950.18143013,2013,8.13
117942,2012-03-28,500000,0,588567.8391959799,0.0,2012,7.96
118340,2014-07-30,170000000,773328629,194969400.24479803,674289743.7491996,2014,8.17
118452,1998-08-07,300000,40542,599360.3411513858,20292.633938100324,1998,4.69
118612,2012-08-27,0,0,0.0,0.0,2012,7.96
118957,2012-09-05,30000000,32500000,35314070.35175879,27609391.6755603,2012,7.96
119283,2013-01-23,35000000,46216641,40338253.38253382,40100457.986125946,2013,8.13
119450,2014-06-26,170000000,710644566,194969400.24479803,619633522.3287086,2014,8.17
119458,2012-08-10,500000,15919,588567.8391959799,13523.504802561367,2012,7.96
119657,2012-03-01,500,0,588.5678391959799,0.0,2012,7.96
120467,2014-02-26,30000000,174600318,34406364.74908201,152239551.5538954,2014,8.17
121676,2012-09-14,0,0,0.0,0.0,2012,7.96
121826,2012-09-08,11000000,59520298,12948492.462311557,50563668.31163287,2012,7.96
121986,2013-05-17,0,4069826,0.0,3531236.43329776,2013,8.13
122081,2013-01-24,5000000,31724284,5762607.62607626,27525979.60725721,2013,8.13
122906,2013-08-16,12000000,87100449,13830258.302583022,75573815.40768412,2013,8.13
122917,2014-12-10,250000000,956019788,286719706.24235004,833583956.0256137,2014,8.17
123553,2013-08-21,60000000,90565421,69151291.5129151,78580242.55389543,2013,8.13
124459,2013-03-14,30000000,27437881,34575645.75645755,23806827.3778015,2013,8.13
124606,1995-09-09,0,0,0.0,0.0,1995,4.35
125052,1997-01-21,0,0,0.0,0.0,1997,4.59
125123,1998-06-24,0,0,0.0,0.0,1998,4.69
125263,1998-04-18,0,0,0.0,0.0,1998,4.69
125490,2012-09-19,2400000,0,2825125.6281407033,0.0,2012,7.96
125537,1999-09-16,0,0,0.0,0.0,1999,5.08
126141,2004-12-05,0,0,0.0,0.0,2004,6.21
126186,2012-05-03,0,0,0.0,0.0,2012,7.96
126509,2012-07-13,2500000,33400000,2942839.1959798993,28373959.445037354,2012,7.96
127493,2012-05-17,35000000,2106557,41199748.743718594,1789561.7630736392,2012,7.96
127560,2013-12-26,18000000,22309223,20745387.453874532,19356881.855923165,2013,8.13
127585,2014-05-15,250000000,747862775,286719706.24235004,652085258.4578443,2014,8.17
127867,2012-09-08,0,0,0.0,0.0,2012,7.96
127918,2012-07-09,0,0,0.0,0.0,2012,7.96
129139,2013-07-24,1500000,3566225,1728782.2878228778,3094280.6029882613,2013,8.13
129670,2013-09-21,12000000,17654912,13830258.302583022,15318509.558164358,2013,8.13
130150,2013-12-27,18000000,20275812,20745387.453874532,17592566.868729994,2013,8.13
131631,2014-11-18,125000000,752100229,143359853.12117502,655780028.9146211,2014,8.17
131634,2015-11-18,160000000,653428261,177841043.89086592,587876226.2785486,2015,8.43
132232,2013-01-17,15000000,146497771,17287822.878228776,127110659.36286022,2013,8.13
132344,2013-04-05,3000000,11176469,3457564.5756457555,9697405.86659552,2013,8.13
132363,2013-08-16,25000000,115922175,28813038.130381297,100581353.54855926,2013,8.13
133575,1999-07-16,4000000,0,7377952.755905511,0.0,1999,5.08
133694,2012-09-23,15000000,8138788,17657035.175879396,6914061.097118463,2012,7.96
133805,2013-10-16,30000000,82394288,34575645.75645755,71490454.79615797,2013,8.13
133931,2012-06-05,20000000,0,23542713.567839194,0.0,2012,7.96
134371,2012-10-12,0,0,0.0,0.0,2012,7.96
134374,2013-04-18,25000000,86175291,28813038.130381297,74771090.2700107,2013,8.13
134411,2013-02-21,35000000,42930462,40338253.38253382,37249162.86659553,2013,8.13
134597,2012-09-21,0,6842058,0.0,5812463.359658484,2012,7.96
135397,2015-06-09,150000000,1513528810,166725978.6476868,1361691341.334045,2015,8.43
135595,2012-09-27,0,0,0.0,0.0,2012,7.96
136400,2013-08-02,61000000,131940411,70303813.03813036,114479780.30202778,2013,8.13
136795,2013-06-27,43000000,158674180,49558425.58425583,137675675.92315906,2013,8.13
136797,2014-03-13,66000000,203277636,75694002.44798042,177244214.1003202,2014,8.17
136835,2014-09-10,13200000,53830415,15138800.489596082,46936445.09605123,2014,8.17
137093,2013-10-31,28000000,134402450,32270602.706027053,116615999.83991465,2013,8.13
137094,2014-01-15,60000000,50549107,68812729.49816401,44075368.64354323,2014,8.17
137106,2014-02-06,60000000,469160692,68812729.49816401,409076078.2966916,2014,8.17
137113,2014-05-27,178000000,370541256,204144430.84455323,323086666.11739594,2014,8.17
137321,2014-02-13,60000000,30800231,68812729.49816401,26855697.68089648,2014,8.17
137347,2013-11-29,9000000,0,10372693.726937266,0.0,2013,8.13
137955,2012-01-01,1200000,0,1412562.8140703517,0.0,2012,7.96
138103,2014-08-04,90000000,206172544,103219094.24724601,179768376.14514408,2014,8.17
138697,2013-07-26,3000000,0,3457564.5756457555,0.0,2013,8.13
138832,2013-08-07,37000000,269994119,42643296.43296432,234263840.71184638,2013,8.13
138843,2013-07-18,13000000,318000141,14982779.827798273,275916877.94343656,2013,8.13
138976,2013-05-16,625000,0,720325.9532595325,0.0,2013,8.13
139038,2013-01-11,2500000,60141683,2881303.81303813,52182698.27001069,2013,8.13
139715,2012-04-27,500000,0,588567.8391959799,0.0,2012,7.96
139948,2012-11-01,225000,111300,264855.52763819095,94551.54749199573,2012,7.96
139998,2012-01-23,0,0,0.0,0.0,2012,7.96
140300,2016-01-23,145000000,521170825,157069364.1618497,481123547.09178233,2016,8.65
140823,2013-11-16,35000000,112544580,40338253.38253382,97650740.17075776,2013,8.13
142061,2013-01-18,3500000,0,4033825.3382533817,0.0,2013,8.13
142132,1999-09-17,0,0,0.0,0.0,1999,5.08
144336,2014-03-28,35000000,17508518,40140758.87392901,15266231.810032018,2014,8.17
144340,2013-03-21,13000000,18000000,14982779.827798273,15617929.562433302,2013,8.13
145220,2014-03-20,50000000,80383290,57343941.24847001,70088738.452508,2014,8.17
146198,2016-02-19,20000000,12639297,21664739.884393062,11668081.008537887,2016,8.65
146203,2013-02-28,5000000,15179302,5762607.62607626,13170514.969050163,2013,8.13
146216,2013-07-18,84000000,148100000,96811808.11808115,128500853.78868733,2013,8.13
146227,2013-08-29,18000000,10501938,20745387.453874532,9112140.441835647,2013,8.13
146233,2013-09-18,46000000,122126687,53015990.15990159,105964777.51440771,2013,8.13
146238,2013-09-24,30000000,62616646,34575645.75645755,54330131.481323384,2013,8.13
